epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
68,3682.78,1.54096,1.30945,1.16376,0.72945,0.575,0.65628,0.44257,1.69825,1.19549,1.11953,0.003367,0.003367,0.003367
69,3735.04,1.5317,1.28983,1.15441,0.73395,0.57357,0.65646,0.44215,1.69696,1.19357,1.11842,0.003268,0.003268,0.003268
70,3788.1,1.52864,1.28331,1.15387,0.74471,0.57175,0.65778,0.44334,1.6952,1.19122,1.11765,0.003169,0.003169,0.003169
71,3844.12,1.53283,1.28532,1.15517,0.74524,0.57379,0.65854,0.44371,1.69367,1.18952,1.11681,0.00307,0.00307,0.00307
72,3897.66,1.516,1.26959,1.1513,0.74487,0.57471,0.66043,0.44339,1.69211,1.18797,1.11609,0.002971,0.002971,0.002971
73,3951.75,1.53893,1.28184,1.15449,0.74131,0.58025,0.661,0.44476,1.69079,1.18659,1.11547,0.002872,0.002872,0.002872
74,4006.69,1.50724,1.26675,1.14764,0.73959,0.58091,0.66176,0.4449,1.68968,1.18489,1.11484,0.002773,0.002773,0.002773
75,4058.2,1.50988,1.25852,1.14885,0.74183,0.57975,0.66274,0.44596,1.68788,1.18305,1.11418,0.002674,0.002674,0.002674
76,4111.37,1.49943,1.25323,1.1472,0.7432,0.5791,0.6632,0.44702,1.68649,1.18095,1.11355,0.002575,0.002575,0.002575
77,4165.36,1.49738,1.2497,1.14768,0.7386,0.58235,0.66393,0.44852,1.6844,1.17942,1.11244,0.002476,0.002476,0.002476
78,4219.4,1.50355,1.24355,1.14314,0.74184,0.58165,0.66498,0.44913,1.6828,1.17782,1.11181,0.002377,0.002377,0.002377
79,4274.7,1.49267,1.2375,1.13845,0.74078,0.58193,0.66562,0.44951,1.68147,1.17639,1.11109,0.002278,0.002278,0.002278
80,4326.98,1.49248,1.23318,1.13924,0.74086,0.58275,0.66616,0.44996,1.67953,1.17508,1.1104,0.002179,0.002179,0.002179
81,4380.31,1.49376,1.23214,1.14152,0.7364,0.5863,0.66669,0.44978,1.6777,1.17363,1.10964,0.00208,0.00208,0.00208
82,4433.16,1.47766,1.22119,1.13256,0.73439,0.58744,0.66702,0.4507,1.6763,1.172,1.10907,0.001981,0.001981,0.001981
83,4486.3,1.4787,1.20341,1.13382,0.74134,0.58692,0.6679,0.45123,1.67491,1.17066,1.10834,0.001882,0.001882,0.001882
84,4540.28,1.47527,1.20001,1.13008,0.74072,0.58741,0.66878,0.45265,1.67377,1.16922,1.10776,0.001783,0.001783,0.001783
85,4594,1.48294,1.19999,1.12876,0.73929,0.58766,0.66955,0.45372,1.67254,1.16772,1.1071,0.001684,0.001684,0.001684
86,4648.08,1.47,1.198,1.13155,0.74018,0.58718,0.67038,0.4535,1.67111,1.16616,1.10642,0.001585,0.001585,0.001585
87,4699.82,1.47231,1.18938,1.12683,0.74169,0.58859,0.67078,0.45346,1.67016,1.16474,1.10587,0.001486,0.001486,0.001486
88,4754.35,1.45485,1.17219,1.12448,0.74418,0.58794,0.67135,0.45409,1.66862,1.16338,1.10525,0.001387,0.001387,0.001387
89,4806.61,1.46886,1.18597,1.12836,0.74187,0.59021,0.67221,0.45472,1.66753,1.16204,1.10468,0.001288,0.001288,0.001288
90,4860.96,1.45635,1.18215,1.12326,0.73996,0.59129,0.67291,0.45516,1.66659,1.16087,1.10414,0.001189,0.001189,0.001189
91,4916.93,1.49364,1.05111,1.11136,0.7335,0.59714,0.67319,0.45574,1.66521,1.15956,1.10355,0.00109,0.00109,0.00109
92,4974.42,1.47389,1.03227,1.10662,0.7377,0.594,0.67411,0.45688,1.66411,1.158,1.10293,0.000991,0.000991,0.000991
93,5029.52,1.46202,1.02205,1.10049,0.7403,0.59386,0.67522,0.4575,1.66282,1.15656,1.1024,0.000892,0.000892,0.000892
94,5082.48,1.45049,1.00657,1.09438,0.74205,0.59319,0.67588,0.45834,1.66138,1.15471,1.10166,0.000793,0.000793,0.000793
95,5137.73,1.4514,0.99602,1.09569,0.74316,0.59327,0.67702,0.45885,1.66038,1.15286,1.10109,0.000694,0.000694,0.000694
96,5191.43,1.4339,0.9812,1.08562,0.74155,0.59368,0.67776,0.459,1.65911,1.15096,1.10045,0.000595,0.000595,0.000595
97,5246.25,1.43444,0.97586,1.08423,0.74185,0.59441,0.67853,0.45975,1.65788,1.14913,1.09974,0.000496,0.000496,0.000496
98,5304.38,1.42463,0.97401,1.08355,0.74228,0.59444,0.6789,0.46058,1.65665,1.14764,1.09903,0.000397,0.000397,0.000397
99,5364.78,1.41801,0.96836,1.07902,0.74128,0.59501,0.67958,0.46134,1.65488,1.1458,1.09831,0.000298,0.000298,0.000298
100,5422.04,1.40819,0.95626,1.07756,0.74164,0.59533,0.67987,0.46149,1.65326,1.14436,1.09762,0.000199,0.000199,0.000199
1,64.2961,2.96498,4.70734,2.34118,0.22921,0.04601,0.01356,0.00412,2.69089,3.87956,2.11651,0.00332636,0.00332636,0.00332636
2,121.837,2.22935,3.33617,1.69265,0.11116,0.20444,0.05476,0.02111,2.39597,3.4129,1.76085,0.00652783,0.00652783,0.00652783
3,177.84,2.15579,2.9533,1.61871,0.1721,0.1822,0.06898,0.02777,2.3036,3.83463,1.79457,0.0095973,0.0095973,0.0095973
4,232.378,2.11862,2.70039,1.58291,0.26293,0.30686,0.15313,0.07123,2.15525,2.43587,1.5961,0.009406,0.009406,0.009406
5,287.914,2.02201,2.45103,1.51888,0.25471,0.28268,0.19342,0.09402,2.19343,2.3682,1.57653,0.009208,0.009208,0.009208
6,342.998,1.97152,2.28757,1.47966,0.31417,0.36613,0.27348,0.14431,2.05996,2.1466,1.5189,0.00901,0.00901,0.00901
7,396.542,1.92253,2.166,1.4414,0.39217,0.36894,0.31574,0.17939,1.98371,1.99607,1.43534,0.008812,0.008812,0.008812
8,450.589,1.90709,2.09986,1.42854,0.34774,0.41625,0.32572,0.18309,1.95755,1.98726,1.42861,0.008614,0.008614,0.008614
9,506.125,1.8745,2.03605,1.41224,0.38663,0.39526,0.35159,0.19931,1.94621,1.88376,1.41361,0.008416,0.008416,0.008416
10,560.952,1.84868,1.96516,1.38962,0.4149,0.40915,0.39484,0.23192,1.89973,1.73666,1.37487,0.008218,0.008218,0.008218
