epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,118.363,3.2991,4.67182,2.09276,0.54215,0.00282,0.00454,0.00245,3.55091,4.82418,2.28017,2.71082e-05,2.71082e-05,2.71082e-05
80,119.938,3.30482,4.65993,2.05994,0.0028,0.07318,0.0045,0.0021,3.53237,4.81554,2.27451,2.59301e-05,2.59301e-05,2.59301e-05
81,121.374,3.13835,4.63358,2.03825,0.00263,0.06701,0.00406,0.0022,3.53219,4.81767,2.27507,2.4752e-05,2.4752e-05,2.4752e-05
82,122.951,3.20906,4.62399,2.03058,0.49929,0.00326,0.00398,0.00213,3.51143,4.80251,2.26681,2.35739e-05,2.35739e-05,2.35739e-05
83,124.374,3.23934,4.53163,2.04221,0.4995,0.00331,0.00424,0.0022,3.5024,4.77085,2.26821,2.23958e-05,2.23958e-05,2.23958e-05
84,126.036,3.20877,4.59974,2.04341,0.56996,0.00332,0.00425,0.00218,3.50646,4.76501,2.2624,2.12177e-05,2.12177e-05,2.12177e-05
85,127.479,3.19678,4.60499,2.03483,0.58453,0.00457,0.00462,0.00222,3.49371,4.74503,2.2474,2.00396e-05,2.00396e-05,2.00396e-05
86,128.753,3.21823,4.60828,2.05619,0.58377,0.00332,0.00419,0.00203,3.4816,4.75061,2.2445,1.88615e-05,1.88615e-05,1.88615e-05
87,130.178,3.15039,4.52864,1.98619,0.56935,0.00332,0.00418,0.00202,3.46728,4.72242,2.24666,1.76834e-05,1.76834e-05,1.76834e-05
88,131.603,3.25309,4.74999,2.07916,0.55558,0.00332,0.00441,0.00219,3.45963,4.73486,2.24797,1.65053e-05,1.65053e-05,1.65053e-05
89,133.148,3.26609,4.68136,2.05888,0.5556,0.00332,0.00434,0.00219,3.45804,4.75415,2.23954,1.53272e-05,1.53272e-05,1.53272e-05
90,135.052,3.14622,4.61884,2.03211,0.55519,0.00354,0.00449,0.00236,3.45586,4.76687,2.23595,1.41491e-05,1.41491e-05,1.41491e-05
91,137.699,3.34422,4.69116,2.17134,0.59864,0.00614,0.0052,0.00249,3.46349,4.67124,2.23841,1.2971e-05,1.2971e-05,1.2971e-05
92,139.18,3.2608,4.53558,2.16082,0.59777,0.00614,0.00481,0.00249,3.45298,4.58968,2.23545,1.17929e-05,1.17929e-05,1.17929e-05
93,140.639,3.33045,4.55658,2.18337,0.58308,0.00614,0.00497,0.00253,3.41519,4.52152,2.23644,1.06148e-05,1.06148e-05,1.06148e-05
94,141.921,3.25603,4.43404,2.13994,0.58275,0.00614,0.00658,0.00258,3.40017,4.47346,2.24342,9.4367e-06,9.4367e-06,9.4367e-06
95,143.278,3.29911,4.52179,2.15438,0.59418,0.01142,0.0057,0.00275,3.39274,4.44599,2.24244,8.2586e-06,8.2586e-06,8.2586e-06
