epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,58.1216,1.94897,3.94276,1.43695,0,0,0,0,2.59212,4.53974,1.81219,0.00332636,0.00332636,0.00332636
2,109.21,1.96672,2.54888,1.39587,0,0,0,0,2.59212,4.53974,1.81219,0.00652783,0.00652783,0.00652783
3,157.503,2.00124,2.40181,1.41258,0,0,0,0,2.59212,4.53974,1.81219,0.0095973,0.0095973,0.0095973
4,206.328,2.05679,2.41372,1.45004,0,0,0,0,2.59212,4.53974,1.81219,0.009406,0.009406,0.009406
5,256.835,1.96724,2.22607,1.40107,0,0,0,0,2.59212,4.53974,1.81219,0.009208,0.009208,0.009208
6,301.729,1.90788,2.10295,1.36599,0,0,0,0,2.59212,4.53974,1.81219,0.00901,0.00901,0.00901
7,351.486,1.86251,2.00748,1.34489,0,0,0,0,2.59212,4.53974,1.81219,0.008812,0.008812,0.008812
8,399.019,1.84176,1.94786,1.33292,0,0,0,0,2.59212,4.53974,1.81219,0.008614,0.008614,0.008614
9,447.43,1.82051,1.89333,1.31924,0,0,0,0,2.59212,4.53974,1.81219,0.008416,0.008416,0.008416
10,497.033,1.78642,1.82982,1.30381,0,0,0,0,2.59212,4.53974,1.81219,0.008218,0.008218,0.008218
11,547.015,1.76976,1.80691,1.29623,0,0,0,0,2.59212,4.53974,1.81219,0.00802,0.00802,0.00802
12,596.839,1.74625,1.72801,1.27644,0,0,0,0,2.59212,4.53974,1.81219,0.007822,0.007822,0.007822
13,648.435,1.73428,1.70979,1.27112,0,0,0,0,2.59212,4.53974,1.81219,0.007624,0.007624,0.007624
1,67.6115,1.94897,3.94276,1.43695,0.13555,0.17924,0.09045,0.0444,2.57225,2.86032,1.654,0.00332636,0.00332636,0.00332636
2,128.398,1.96672,2.54888,1.39587,0.30782,0.27794,0.17211,0.09606,2.35294,2.71244,1.51095,0.00652783,0.00652783,0.00652783
3,185.882,2.00124,2.40181,1.41258,0.12859,0.19853,0.08872,0.03821,2.57763,3.36834,1.63174,0.0095973,0.0095973,0.0095973
4,243.839,2.05679,2.41372,1.45004,0.27641,0.24242,0.15216,0.07017,2.40242,2.60165,1.55719,0.009406,0.009406,0.009406
5,300.118,1.96724,2.22607,1.40107,0.35328,0.34991,0.28619,0.16348,2.22493,2.03951,1.44068,0.009208,0.009208,0.009208
6,354.132,1.90788,2.10295,1.36599,0.36499,0.3755,0.30627,0.16549,2.19179,1.94505,1.4037,0.00901,0.00901,0.00901
7,409.273,1.86251,2.00748,1.34489,0.39854,0.40078,0.33619,0.19261,2.11372,1.92698,1.36531,0.008812,0.008812,0.008812
8,461.168,1.84176,1.94786,1.33292,0.46803,0.42203,0.417,0.24935,2.04707,1.75947,1.32412,0.008614,0.008614,0.008614
9,516.438,1.82051,1.89333,1.31924,0.42007,0.43449,0.41255,0.23715,2.07876,1.72038,1.32077,0.008416,0.008416,0.008416
10,571.624,1.78642,1.82982,1.30381,0.52279,0.43686,0.45991,0.27836,2.01459,1.65505,1.29535,0.008218,0.008218,0.008218
11,625.939,1.76976,1.80691,1.29623,0.47159,0.44269,0.40605,0.23889,2.0395,1.73282,1.3042,0.00802,0.00802,0.00802
12,680.408,1.74625,1.72801,1.27644,0.5205,0.47614,0.47606,0.29497,1.97411,1.62255,1.264,0.007822,0.007822,0.007822
13,735.592,1.73428,1.70979,1.27112,0.5495,0.47381,0.48471,0.29967,1.95071,1.57859,1.26391,0.007624,0.007624,0.007624
14,790.004,1.72544,1.6719,1.26338,0.57876,0.46928,0.50432,0.31021,1.95005,1.53822,1.25429,0.007426,0.007426,0.007426
15,845.359,1.70019,1.6408,1.25555,0.5755,0.4918,0.5177,0.33023,1.91661,1.51321,1.2299,0.007228,0.007228,0.007228
16,901.292,1.69211,1.61765,1.24923,0.61171,0.4922,0.52853,0.33044,1.91136,1.48554,1.23563,0.00703,0.00703,0.00703
17,959.127,1.68853,1.59617,1.24389,0.5745,0.51636,0.54173,0.34625,1.88995,1.46174,1.21541,0.006832,0.006832,0.006832
18,1015.06,1.66451,1.56174,1.23417,0.59527,0.50124,0.53491,0.34428,1.8685,1.46273,1.21271,0.006634,0.006634,0.006634
19,1069.62,1.65259,1.54485,1.22921,0.61855,0.53704,0.57282,0.37399,1.85356,1.39924,1.19987,0.006436,0.006436,0.006436
20,1123.78,1.64881,1.52701,1.22381,0.6457,0.51462,0.5696,0.36859,1.86127,1.40939,1.1967,0.006238,0.006238,0.006238
21,1178.57,1.62054,1.49756,1.21225,0.63542,0.52469,0.57111,0.37064,1.84101,1.39757,1.19432,0.00604,0.00604,0.00604
22,1235.74,1.63698,1.49642,1.21916,0.63563,0.53169,0.57549,0.37629,1.83546,1.37609,1.18345,0.005842,0.005842,0.005842
23,1289.27,1.62404,1.47343,1.21407,0.62919,0.55439,0.59832,0.39966,1.83829,1.3396,1.18487,0.005644,0.005644,0.005644
24,1345.16,1.60863,1.44937,1.2036,0.67865,0.54576,0.60312,0.39485,1.80892,1.31919,1.16979,0.005446,0.005446,0.005446
25,1401.87,1.59522,1.43482,1.2026,0.67803,0.56194,0.61739,0.41246,1.79338,1.31028,1.16043,0.005248,0.005248,0.005248
